id,addition_time,client_id,active,registration_number,brand,color
47282,2021-05-31T10:24:37.448728,18779,Y,334-RZZ,Toyota Celica,Aqua
47283,2019-11-13T19:00:24.642210,5819,N,7L 6618M,Chevrolet Silverado 3500 Extended Cab,DarkGray
47284,2023-12-04T06:34:23.268134,9677,N,591K,Ford Crown Victoria,Snow
47285,2023-06-23T06:19:22.978345,16292,N,XUS-6414,Land Rover Discovery,Teal
47286,2022-05-14T10:04:10.803745,1642,Y,236 9495,GMC Sierra 1500 Extended Cab,Olive
47287,2024-02-05T10:25:26.326640,16404,N,BNR3505,Suzuki Sidekick,DarkSlateBlue
47288,2021-01-21T17:45:52.620786,6612,N,543-188,Volkswagen Tiguan,Tan
47289,2020-08-08T06:41:13.036165,7198,N,TUT 496,Dodge Ram 2500 Mega Cab,DarkGoldenRod
47290,2024-02-29T12:36:27.200860,9299,N,2J 03430,Chevrolet Colorado Extended Cab,DarkSlateGray
47291,2022-11-13T05:45:41.294353,6224,N,US 4125,Volkswagen Touareg,GhostWhite
47292,2021-03-20T07:52:37.523933,17589,Y,44-07874,MINI Cooper,Coral
47293,2023-02-18T09:07:09.715887,18052,N,3RZ8970,BMW M6,PapayaWhip
47294,2022-02-24T15:21:17.456545,14939,Y,856 7VN,Volkswagen Jetta,Green
47295,2020-01-15T01:24:49.653122,9651,N,OPK 677,Mitsubishi Eclipse,SandyBrown
47296,2019-12-10T11:26:11.449662,10021,Y,HXN 247,Lexus LX,DarkGoldenRod
47297,2020-09-07T20:06:04.818434,19936,Y,94E 4901,Toyota Tundra Regular Cab,MediumOrchid
47298,2023-05-25T09:19:42.869618,19572,Y,M09-11S,Lincoln Continental,GoldenRod
47299,2023-11-13T07:39:36.983345,11887,N,JRR-205,Ford F250 Super Duty Crew Cab,Lavender
47300,2024-08-11T16:42:32.823949,12955,N,XPH 389,Ford F150 Super Cab,Black
47301,2021-06-17T13:44:43.284557,11657,N,767-226,GMC Savana 2500 Cargo,Turquoise
47302,2023-08-06T15:08:15.950005,3706,N,038 WVC,Chrysler Town & Country,PeachPuff
47303,2024-07-02T05:03:13.727907,778,N,SSW-5259,Subaru Forester,Fuchsia
47304,2021-12-08T14:45:52.988199,3888,N,JQX 800,Lexus SC,PaleGreen
47305,2023-08-31T10:26:37.115308,8832,N,F 252889,Lincoln Mark VII,SpringGreen
47306,2020-09-04T22:14:24.377074,10838,Y,5-4134L,Nissan Versa,Maroon
47307,2020-10-08T03:34:53.088376,10804,N,26A 835,Mitsubishi Precis,BlueViolet
47308,2022-06-27T08:36:43.805096,7976,Y,95DT1,GMC Savana 2500 Passenger,CornflowerBlue
47309,2023-04-03T03:14:03.198773,10224,N,99-G329,Ford Edge,DarkRed
47310,2023-02-27T21:13:59.660321,18945,Y,MSC 068,Ford Crown Victoria,Plum
47311,2023-09-18T22:52:04.751790,6677,Y,008NUL,Buick Cascada,Azure
47312,2021-09-23T06:52:59.285892,9421,N,QHF2823,Plymouth Grand Voyager,Gainsboro
47313,2024-09-10T10:36:07.579343,1059,N,241-COK,Volvo XC70,DarkCyan
47314,2020-06-24T20:26:05.942930,744,Y,717 8755,Land Rover Range Rover Sport,Navy
47315,2020-02-28T12:56:53.289984,3451,N,4-3134Y,Toyota Prius v,Olive
47316,2023-12-03T15:18:46.040080,2562,Y,ZHJ 702,Chevrolet 1500 Regular Cab,Khaki
47317,2020-09-20T10:06:09.774696,17596,Y,KJM 069,Audi S4 (2005.5),Peru
47318,2020-05-08T22:25:39.777266,1233,N,33-24387,Kia Sportage,GoldenRod
47319,2020-12-10T20:55:18.358984,19591,N,JVK 133,Ford Transit 250 Van,LavenderBlush
47320,2023-05-11T10:50:10.070780,1987,N,08I H13,Toyota Camry,PowderBlue
47321,2021-08-17T21:41:22.147193,922,Y,JBL 801,Chevrolet Silverado 1500 HD Crew Cab,Tomato
47322,2023-09-17T08:09:49.948415,3791,N,ZSA 968,Chevrolet S10 Regular Cab,FireBrick
47323,2020-10-27T20:51:32.237280,15555,Y,IPR-975,Mitsubishi Montero,LightCoral
47324,2024-04-20T22:09:04.799385,11730,Y,0J 5E6RXJ,Dodge Ram 2500 Crew Cab,Lavender
47325,2022-01-07T04:40:42.955083,1858,Y,58J•840,Porsche Cayenne,DodgerBlue
47326,2020-04-06T10:44:28.020873,6616,Y,SPJ-7123,Chevrolet Silverado 2500 HD Extended Cab,DarkSlateGray
47327,2021-04-03T14:47:55.803167,12006,N,G15-17O,Mercedes-Benz CL-Class,LightSteelBlue
47328,2024-10-17T09:55:04.526345,2093,N,7O Y4569,Toyota Prius,Plum
47329,2021-12-18T02:58:57.672877,11461,Y,221-YBE,Saab 900,Bisque
47330,2022-12-21T15:32:44.283754,9284,N,672-FER,Nissan Maxima,Snow
47331,2022-12-18T10:01:18.041881,10659,Y,C93 3OA,Ford Ranger Regular Cab,LightSeaGreen
47332,2020-11-27T21:38:58.795715,16468,Y,KDJ 258,MAZDA RX-8,DarkSeaGreen
47333,2024-07-12T23:18:03.754363,5753,N,WLK 036,Audi S6,Cyan
47334,2021-11-29T02:44:41.045626,2919,Y,3C WF083,Toyota Celica,OliveDrab
47335,2022-08-24T21:21:09.092796,12769,Y,HWF 042,Ford Transit 350 Van,NavajoWhite
47336,2024-03-19T08:55:14.840015,9522,Y,164-IUJH,Honda Odyssey,MintCream
47337,2024-10-15T23:15:30.322365,16402,N,MSZ-1328,MAZDA MAZDA5,LightSlateGray
47338,2021-03-19T04:34:54.734129,6900,Y,Y35-57M,Volkswagen Golf,SkyBlue
47339,2019-12-15T19:02:41.383028,5179,Y,E30 4QC,GMC 3500 Crew Cab,PeachPuff
47340,2024-09-18T13:44:55.110164,804,N,97H 9789,Lexus HS,PapayaWhip
47341,2022-06-29T20:39:12.407311,5045,Y,PL-4851,MINI Hardtop 4 Door,PaleGreen
47342,2020-07-07T09:53:28.833426,496,Y,AJO 291,Lincoln LS,DodgerBlue
47343,2021-08-17T17:28:31.088175,9962,N,PAS 848,Volkswagen Phaeton,Sienna
47344,2020-02-03T08:17:31.866162,8670,Y,POV 350,Chevrolet Colorado Regular Cab,LightYellow
47345,2020-06-29T05:40:29.481205,15430,N,8958,Ford Ranger Regular Cab,LightCoral
47346,2021-02-14T03:48:47.404835,6391,Y,NAE-3875,Acura RL,HotPink
47347,2022-04-24T01:47:09.724215,12385,Y,018 ZCV,Chevrolet Silverado 1500 Regular Cab,Salmon
47348,2023-10-30T01:05:08.934515,3487,Y,MRQ 558,Chevrolet Silverado 3500 Crew Cab,Pink
47349,2022-06-21T06:39:37.428739,7194,Y,303-ONX,BMW M5,LightCyan
47350,2022-08-06T04:35:54.981649,17652,N,661VWT,Mitsubishi Galant,BlueViolet
47351,2021-11-28T20:10:34.279836,5288,N,VBW-7980,Toyota Sequoia,Gray
47352,2024-10-22T13:44:22.608023,14303,N,1MCZ493,Lincoln MKC,SandyBrown
47353,2020-09-15T13:42:37.860910,4013,Y,WGS-3111,Chrysler Cirrus,OldLace
47354,2024-07-07T01:25:34.608800,8896,Y,84-9354D,Audi allroad,DarkViolet
47355,2019-12-18T22:29:53.141180,3757,Y,5XV S18,Alfa Romeo 4C,MidnightBlue
47356,2023-04-19T04:15:11.139725,11261,Y,HNU-619,Porsche 911,DodgerBlue
47357,2022-03-01T23:47:29.875026,2875,Y,55-K761,Chevrolet Silverado 2500 HD Crew Cab,BlueViolet
47358,2022-05-16T15:51:48.069135,15430,N,BID-554,Dodge Viper,Wheat
47359,2022-02-25T07:53:29.373154,10431,Y,FL0 9302,Dodge D150 Club Cab,GoldenRod
47360,2019-12-31T08:52:50.448531,5776,N,310-EVV,Subaru Legacy,Navy
47361,2020-12-10T02:26:30.780451,17763,Y,28-7262Z,Ferrari 488 Spider,Olive
47362,2023-11-06T14:26:13.891220,3511,N,A92-47Z,GMC Sierra 2500 HD Extended Cab,BurlyWood
47363,2021-12-01T14:40:05.912652,12295,Y,721-947,Volvo XC90,MintCream
47364,2020-09-04T13:31:35.013130,14655,N,NZV-5566,Mercedes-Benz CLK-Class,SteelBlue
47365,2022-05-10T13:48:59.044051,12992,N,7XAS 83,Eagle Talon,RosyBrown
47366,2020-04-03T07:07:38.509207,13617,Y,531FVH,Nissan Frontier King Cab,MediumSlateBlue
47367,2024-03-02T19:59:31.181948,3495,Y,76-V373,Ford F150 Regular Cab,DodgerBlue
47368,2024-10-17T21:52:15.960294,12697,Y,LUI 206,Ram 1500 Quad Cab,CornflowerBlue
47369,2021-03-04T12:54:18.217409,10202,Y,866 AVL,Volkswagen Jetta,Ivory
47370,2020-02-24T14:42:16.609975,10822,N,KOI-424,GMC Canyon Extended Cab,HoneyDew
47371,2022-02-09T12:08:25.326083,8949,Y,COP-832,Cadillac XT4,Orange
47372,2024-06-20T04:55:03.042910,2549,Y,2055,Chevrolet Spark,SandyBrown
47373,2020-03-09T18:10:00.799759,7043,N,2A 1690L,BMW M3,DarkSlateBlue
47374,2022-05-11T19:14:26.867305,8701,Y,O10-IIF,Jaguar XJ,FloralWhite
47375,2020-01-06T07:41:53.308405,7492,Y,3YX89,FIAT 500 Abarth,OldLace
47376,2020-05-14T22:14:55.057424,1891,Y,74V C50,Acura CL,PowderBlue
47377,2023-04-24T12:07:01.617265,4274,N,561LO,Chrysler Cirrus,OrangeRed
47378,2021-02-07T02:26:32.930561,433,N,641 SHM,Chevrolet Silverado 3500 HD Crew Cab,BurlyWood
47379,2023-10-12T01:33:00.713047,5026,N,876KBI,Lexus ES,PaleTurquoise
47380,2024-01-27T21:46:45.806569,18219,Y,172-RXZC,Volkswagen Phaeton,Navy
47381,2020-03-23T21:22:27.364929,5845,N,AF5 O9G,Honda Odyssey,White
47382,2022-02-28T12:56:48.897870,15779,N,4VD5062,Mercury Cougar,PaleTurquoise
47383,2020-09-26T22:31:23.393057,9928,N,996NJF,Kia Cadenza,MediumSpringGreen
47384,2020-07-29T08:11:25.561567,14748,Y,554 TIE,Buick Park Avenue,MediumBlue
47385,2022-09-01T08:57:54.823089,1957,Y,QDQ-840,Chevrolet APV Cargo,Beige
47386,2022-12-21T17:14:16.849682,4500,Y,ELE F31,Nissan Regular Cab,Black
47387,2024-06-28T15:39:15.298249,3345,Y,IQH-8815,Chevrolet 3500 HD Regular Cab,SandyBrown
47388,2022-04-14T09:35:23.962423,1814,N,831-IIEF,Dodge Magnum,Brown
47389,2022-09-17T02:49:30.745659,7313,Y,KU7 8954,Toyota Tacoma Double Cab,PaleGreen
47390,2021-12-22T05:06:06.356964,17367,N,937 DAZ,Dodge Grand Caravan Passenger,DarkOliveGreen
47391,2023-06-21T22:13:54.494440,2415,N,871-PYD,Volkswagen Rabbit,AntiqueWhite
47392,2020-12-16T00:49:12.604089,8395,Y,181 NET,Buick Verano,LightBlue
47393,2023-02-06T04:46:53.434274,11346,N,HU 3716,BMW X6,Orchid
47394,2024-01-31T16:59:29.311606,13146,Y,FQB 904,Honda Clarity Electric,Aquamarine
47395,2024-03-06T18:07:09.583314,18914,N,AIO 381,Dodge D150 Regular Cab,Chartreuse
47396,2023-06-08T04:21:04.705440,146,N,47VC5,Land Rover Range Rover,OliveDrab
47397,2020-09-16T01:18:51.968184,2096,Y,46D•222,Volkswagen Cabrio (New),SlateBlue
47398,2020-05-15T07:57:12.511701,19341,N,N74 2CH,GMC Sierra 2500 HD Regular Cab,CadetBlue
47399,2022-02-05T14:35:51.004562,3354,N,567 MDF,Buick Century,Silver
47400,2020-06-26T14:40:34.413514,16803,N,Z24 5WW,Honda S2000,Cyan
47401,2020-06-11T03:27:46.628736,15743,Y,31IF284,Mitsubishi Lancer,PowderBlue
47402,2022-10-25T23:24:45.323541,17543,N,TW 66354,Honda Prelude,OrangeRed
47403,2021-01-15T16:54:52.053057,18170,N,33H 3644,INFINITI I,LightPink
47404,2020-04-11T13:27:18.127658,10816,N,KZP 583,Chevrolet Silverado 3500 Crew Cab,IndianRed
47405,2019-12-19T00:57:20.655704,1418,Y,8-G2792,Ford F250 Super Duty Super Cab,Gainsboro
47406,2022-07-21T11:36:59.625686,15696,Y,KHY 490,Dodge Challenger,DeepPink
47407,2024-07-28T13:28:44.978106,7497,Y,96-8649J,Oldsmobile Cutlass,DimGray
47408,2022-11-28T07:59:15.837897,796,N,627 LVH,Chevrolet HHR,LightYellow
47409,2023-10-03T02:51:00.885305,442,N,3R417,Toyota Tundra CrewMax,BlanchedAlmond
47410,2021-02-28T02:30:46.334476,5915,Y,4SP I31,Chevrolet Monte Carlo,DarkViolet
47411,2021-09-27T14:48:42.511266,1340,N,2J657,Hyundai Genesis,OliveDrab
47412,2021-09-25T17:01:06.449148,14807,N,ZRY 731,Ferrari FF,GreenYellow
47413,2022-06-22T10:11:41.064469,468,Y,153-011,Acura ILX,Violet
47414,2020-11-28T02:48:06.013278,14800,N,983 4SY,Jeep Wrangler,MediumBlue
47415,2022-07-30T00:01:14.054248,14773,Y,MY6 3749,Toyota Avalon,DarkViolet
47416,2021-03-07T19:04:15.809157,1236,N,85-42510,Chevrolet Silverado 3500 HD Regular Cab,LightGoldenRodYellow
47417,2022-07-27T03:55:16.978559,8465,N,7706 XT,Volkswagen Passat,SkyBlue
47418,2022-10-29T17:23:46.866881,10874,Y,271 QCN,Suzuki Sidekick,SaddleBrown
47419,2020-11-24T04:45:06.157808,1023,Y,0G EH585,Volkswagen Eos,SteelBlue
47420,2020-10-22T15:03:22.380655,4837,N,86U L84,Audi Q7,AliceBlue
47421,2021-09-18T21:40:36.444458,18674,N,303-IPW,BMW X3,DeepPink
47422,2024-06-19T09:08:03.729808,13727,N,YJ 77986,GMC Canyon Regular Cab,DarkOliveGreen
47423,2020-07-07T08:10:26.260285,7576,N,AUC-1193,Chevrolet Silverado 3500 Crew Cab,GhostWhite
47424,2022-03-25T08:32:44.602699,12831,Y,KOG-5456,Subaru Legacy,Lavender
47425,2024-07-19T17:04:13.549927,8188,Y,534-SNQ,Ford E350 Super Duty Cargo,DarkKhaki
47426,2022-10-25T20:10:19.956812,16560,N,I57 3OI,Ford Focus ST,Cyan
47427,2024-09-22T05:34:38.614702,16360,Y,8-A8945,GMC Sierra 1500 Extended Cab,Silver
47428,2020-11-17T21:08:40.573089,12907,Y,417-QRL,Dodge Journey,Salmon
47429,2023-06-30T07:47:24.697874,7640,N,8-N9226,Nissan Murano,Blue
47430,2024-07-09T08:11:04.768186,8328,N,626888,Ferrari California,CadetBlue
47431,2024-02-17T01:25:17.379587,8973,Y,819 7LX,Dodge Intrepid,RoyalBlue
47432,2022-09-15T16:45:25.507608,10748,N,YIM-168,Toyota Venza,Cyan
47433,2023-01-18T16:16:55.397244,3123,N,9LG4213,Kia Optima Plug-in Hybrid,Brown
47434,2022-06-07T09:49:03.979142,4797,Y,A13-42Q,Audi S4,DarkRed
47435,2020-02-17T18:00:53.406196,8020,Y,HGM 129,GMC Canyon Extended Cab,PaleGreen
47436,2024-07-08T22:48:35.465711,5571,Y,88GC302,Jaguar XF,LightPink
47437,2024-05-11T20:57:51.757632,19374,Y,2D 5F2AZM,Genesis G70,PapayaWhip
47438,2019-12-20T10:49:37.029179,11803,N,KIH-066,Dodge Sprinter 2500 Passenger,Green
47439,2020-06-06T20:50:05.054583,389,N,192-OTI,Suzuki Kizashi,AliceBlue
47440,2022-04-29T10:39:12.256183,4045,N,I43-92D,GMC Sierra 2500 HD Regular Cab,Sienna
47441,2020-04-18T06:05:13.234711,17583,Y,44U 8623,GMC Sierra 1500 Extended Cab,SeaShell
47442,2023-09-07T01:33:32.408089,10016,N,454S,Ford Explorer,Brown
47443,2021-05-05T13:53:44.467130,16175,Y,6QJ2775,Chevrolet Silverado 3500 Regular Cab,Thistle
47444,2024-10-26T22:23:50.493481,3011,N,996E,Ford Econoline E350 Cargo,Maroon
47445,2022-02-24T11:39:33.229583,15416,N,YGW-408,BMW M4,MediumSeaGreen
47446,2022-03-06T23:57:53.106138,121,Y,216 7705,Volkswagen Beetle,Cornsilk
47447,2023-09-17T15:06:12.322339,8475,N,VZK 370,Chevrolet Malibu,OliveDrab
47448,2022-06-14T16:45:51.733033,8186,N,994 2JD,Ford Flex,Violet
47449,2021-03-26T23:32:36.143406,6405,N,Q33-QXG,Hyundai Elantra GT,LightGray
47450,2020-01-05T21:19:59.435308,8463,N,GIU-9080,Ram 1500 Regular Cab,BurlyWood
47451,2024-07-24T22:42:26.779127,1019,Y,07-XY84,Jaguar XJ,DodgerBlue
47452,2023-11-21T05:32:17.432374,5973,N,716 DMW,BMW X5,LightCoral
47453,2021-08-20T21:56:35.671688,1400,Y,860 2XT,Hyundai Tucson,Purple
47454,2019-12-27T20:16:44.438522,1099,N,OAM 750,Ford F250 Regular Cab,Gold
47455,2022-02-20T05:04:01.865725,8953,Y,986 3IC,Bentley Bentayga,DarkOrange
47456,2020-04-29T10:19:09.100269,9189,Y,DYM 103,Ford Crown Victoria,Peru
47457,2022-10-05T14:02:42.759315,2527,Y,YZ-8472,Honda Accord,RosyBrown
47458,2020-10-16T16:00:28.475383,87,N,KNU 933,Bentley Continental,DarkGoldenRod
47459,2021-02-25T00:52:23.488688,15857,N,XPR-600,GMC Savana 2500 Passenger,Moccasin
47460,2021-02-10T22:24:29.883705,8529,Y,524 GD6,Dodge Grand Caravan Passenger,Aquamarine
47461,2020-08-30T19:20:01.570468,12303,N,847DQV,BMW M6,LightGoldenRodYellow
47462,2020-01-01T10:21:11.879240,13296,N,JEX 2911,Volkswagen CC,LimeGreen
47463,2022-11-23T19:57:46.107184,5446,N,0R 85243,Pontiac Grand Am,LightGreen
47464,2020-01-14T06:14:09.750712,10096,N,KRK1987,Oldsmobile Silhouette,DodgerBlue
47465,2023-10-03T01:36:22.122296,15642,N,15F•797,Nissan Frontier King Cab,SpringGreen
47466,2023-09-10T20:17:22.895505,12547,Y,ICU 825,Chevrolet Astro Cargo,LimeGreen
47467,2023-12-13T08:30:21.876593,3466,Y,AIG 506,Ford Transit Connect Cargo,Azure
47468,2024-08-18T19:37:42.022516,2213,Y,S20 3SR,Chevrolet Silverado 1500 Regular Cab,White
47469,2022-10-30T23:33:51.889929,15571,N,KYH 905,Chevrolet Colorado Crew Cab,LightYellow
47470,2021-10-05T21:17:36.583429,12827,Y,767 HUO,Dodge Ram Van 1500,DarkSlateBlue
47471,2020-03-28T23:47:54.544175,407,N,365 BIO,BMW 6 Series,Snow
47472,2023-04-06T06:40:14.902879,16052,Y,9-T9589,Toyota Corolla,DimGray
47473,2022-08-31T04:17:39.578244,1015,Y,159 FWE,Toyota Highlander,MistyRose
47474,2023-05-19T16:02:05.745847,2645,N,OKL Y85,GMC Envoy XL,PaleTurquoise
47475,2022-09-09T01:59:02.383966,396,N,9OTY496,Ford Escort,Salmon
47476,2023-04-21T00:55:30.165528,15291,N,OET 435,Chevrolet Malibu,DarkOrchid
47477,2024-05-27T19:58:58.728132,4189,N,864-SBI,Dodge Dakota Club Cab,DarkGoldenRod
47478,2021-04-13T10:25:35.524316,6285,N,MBT 874,Honda Prelude,MediumPurple
47479,2024-04-26T10:20:57.575950,8664,Y,789-RDT,Mercedes-Benz CLK-Class,LightGoldenRodYellow
47480,2020-10-14T14:30:14.530957,12614,N,OHQ9625,Nissan Maxima,MediumOrchid
47481,2020-01-29T06:29:37.633972,11762,Y,1MIQ 92,Mercedes-Benz GLS,Olive
47482,2023-09-15T02:48:27.265759,6470,N,9AI V04,Ram ProMaster City,DodgerBlue
47483,2020-11-30T17:54:49.532668,17259,Y,4R GA425,GMC Suburban 1500,SandyBrown
47484,2021-01-24T15:20:25.663801,11495,N,555 WHZ,GMC Savana 3500 Passenger,IndianRed
47485,2024-02-26T09:11:13.387798,8247,N,Z 648077,Nissan Murano,PapayaWhip
47486,2019-12-29T05:07:51.814046,2456,N,7ZK Z67,Chrysler Town & Country,AntiqueWhite
47487,2020-04-26T21:05:08.597705,10589,Y,775 CHS,Ford F250 Super Duty Crew Cab,PowderBlue
47488,2024-03-23T18:13:39.856076,16038,Y,NXU-4877,Ford F350 Regular Cab,Silver
47489,2019-12-28T20:06:48.885068,5186,N,263IU,Cadillac Fleetwood,RoyalBlue
47490,2022-04-29T10:32:27.940996,18506,Y,735 4185,Chrysler Concorde,AliceBlue
47491,2023-11-03T19:22:46.977518,5013,Y,EZF 201,Lexus LS,Orchid
47492,2023-07-27T14:38:21.049696,6624,Y,HPR 576,Mitsubishi Montero Sport,DarkKhaki
47493,2020-01-21T07:07:10.672173,12931,Y,VEX 755,Ford Explorer Sport Trac,OliveDrab
47494,2019-12-18T01:53:40.394701,14488,N,XTA 697,Mitsubishi Eclipse,Pink
47495,2021-05-31T03:33:32.913156,947,N,550-QKB,Chevrolet Colorado Crew Cab,Purple
47496,2020-05-22T08:05:09.176582,14395,Y,869-131,Chevrolet Astro Cargo,LightGray
47497,2023-06-02T03:36:28.478374,5711,N,ZWY 610,Lincoln MKZ,Snow
47498,2020-01-25T02:02:16.176128,7082,N,45T•016,Mitsubishi Diamante,DarkMagenta
47499,2020-07-16T16:57:23.915941,16497,N,Q48 3PY,Chevrolet Express 2500 Passenger,AliceBlue
47500,2024-10-24T06:21:28.966666,18361,Y,DXJ 500,Subaru Impreza,Navy
47501,2024-10-06T09:38:37.890936,4389,Y,VMC 304,Dodge Ram 1500 Quad Cab,Tomato
47502,2023-01-22T02:44:23.659737,4158,N,O23-VYM,Hyundai Santa Fe Sport,CornflowerBlue
47503,2023-10-24T23:26:06.634103,4793,N,716-TGS,Nissan Frontier Crew Cab,MediumSlateBlue
47504,2023-04-29T10:07:06.424196,13825,N,131034,Mitsubishi Galant,Moccasin
47505,2024-05-23T18:34:12.003459,16767,Y,4-J4043,MINI Hardtop 2 Door,SteelBlue
47506,2023-05-13T10:53:32.948425,9130,Y,8GC 677,Dodge Caliber,YellowGreen
47507,2020-06-04T20:49:59.475320,4074,Y,RRS-698,Chevrolet Silverado 3500 Crew Cab,AliceBlue
47508,2024-07-04T03:33:43.336645,17174,Y,PBX 451,Lexus GS,LightCyan
47509,2023-05-26T02:41:09.042747,14510,N,RAR 0856,Ford Explorer,BurlyWood
47510,2022-10-26T12:25:36.962857,3007,Y,11C O88,GMC Sierra 2500 HD Regular Cab,SandyBrown
47511,2022-02-18T10:22:31.045231,8902,Y,0YQP 47,Chevrolet Astro Cargo,SkyBlue
47512,2024-03-27T03:27:17.680156,19138,Y,1PO I87,Alfa Romeo Spider,DarkTurquoise
47513,2024-05-02T21:53:20.481709,1662,N,XJY 996,Hyundai Kona,AliceBlue
47514,2023-08-12T14:40:04.784544,14793,N,4M L9174,INFINITI I,Silver
47515,2023-06-10T09:38:33.101681,2312,N,849-XEE,BMW 5 Series,PeachPuff
47516,2020-01-19T20:38:06.834113,11847,N,6PEW 88,GMC Sierra 1500 Double Cab,PaleGreen
47517,2020-07-03T16:20:30.924700,14207,Y,91-H724,Honda Odyssey,LightSteelBlue
47518,2021-09-15T02:04:21.176827,19441,N,O 069422,BMW 5 Series,DarkViolet
47519,2021-08-03T11:47:39.440552,7698,N,75N IP2,Chrysler LeBaron,SeaShell
47520,2023-05-13T17:01:11.813270,13658,Y,978-JUG,Pontiac Firebird,SeaShell
47521,2023-08-10T01:48:58.157822,2139,Y,504-DJMS,FIAT 500,DarkGreen
47522,2024-06-18T23:07:27.838293,16504,N,BRB 3995,Ford F150 Regular Cab,DeepPink
47523,2024-04-15T23:48:29.787715,16194,Y,7IY D65,Mercedes-Benz M-Class,Linen
47524,2021-04-02T22:25:21.532418,5475,Y,VSK-778,Eagle Summit,LightPink
47525,2022-09-08T08:38:29.351151,8794,N,656 HOF,Hyundai Sonata,DarkSlateGray
47526,2020-02-07T23:19:31.592491,5995,N,249-WJG,Chevrolet Suburban 2500,Olive
47527,2021-07-28T07:34:33.751829,8561,Y,LXU 344,Ford F250 Super Duty Crew Cab,LightGray
47528,2023-01-27T11:22:26.579376,12064,Y,QTM-334,Chevrolet Silverado 1500 Crew Cab,LightCyan
47529,2021-03-11T23:17:10.681669,13640,N,929 MYC,Isuzu Hombre Regular Cab,SkyBlue
47530,2020-03-05T06:55:53.208930,10814,Y,9588,Suzuki Esteem,DarkSeaGreen
47531,2020-01-18T13:43:07.795364,4049,Y,7-T3789,Panoz Esperante,Red
47532,2022-10-10T15:31:59.405799,18919,N,224 NNW,Lexus GS,Silver
47533,2022-10-21T02:08:54.954604,18646,N,I26-43I,Hyundai Entourage,Crimson
47534,2024-08-29T10:49:59.590020,9260,N,17BG769,Mercury Sable,HotPink
47535,2023-07-06T22:38:29.709754,9278,N,626A3,Chevrolet Corvette,Peru
47536,2020-06-02T00:17:49.203675,4437,N,900 GCL,Chevrolet Monte Carlo,CornflowerBlue
47537,2024-05-23T19:00:14.881306,7713,Y,ZXZ 528,Ford Excursion,Chartreuse
47538,2021-01-04T17:10:43.000931,1806,Y,DBG-2057,Ford E250 Cargo,LightCyan
47539,2021-02-05T00:14:35.961692,12790,N,IWK-4192,Volvo V90,Linen
47540,2024-01-31T16:07:06.589769,19563,Y,CGM4153,Hyundai Tiburon,Gainsboro
47541,2024-04-16T06:00:41.112370,9270,N,386TF,Jeep Grand Cherokee,Ivory
47542,2022-10-29T18:47:52.820450,6910,N,Z 806949,Mercedes-Benz GLC Coupe,BlueViolet
47543,2024-03-30T13:20:11.207913,9758,N,T93-57X,Lexus LS,Peru
47544,2023-06-09T02:49:49.681412,6284,N,817R,Dodge Challenger,LightGreen
47545,2023-03-22T18:53:28.316161,10830,N,905 7OE,Ford Ranger Regular Cab,Green
47546,2023-07-16T18:04:48.102372,18860,N,9-B4374,Ford F350 Crew Cab,SandyBrown
47547,2023-07-29T21:25:32.213174,11153,N,4876 ST,MAZDA MAZDA3,Wheat
47548,2023-09-21T03:01:47.326778,3533,N,PHW-827,Volvo XC90,DarkSlateBlue
47549,2023-12-01T03:25:24.757677,7639,Y,WYR 772,Nissan Titan King Cab,Maroon
47550,2020-05-05T01:40:57.110755,7403,Y,LCA7061,Chevrolet Astro Cargo,MediumOrchid
47551,2020-01-07T05:59:50.336076,2244,Y,I64 6HP,Honda CR-V,DarkSlateGray
47552,2022-08-21T23:36:27.281699,17661,N,65V•271,Acura NSX,Snow
47553,2024-09-21T01:34:33.520084,16122,Y,3-W7594,Chevrolet Suburban 1500,DarkGoldenRod
47554,2021-03-14T05:00:09.896032,16560,N,34Z BO7,Jaguar XK,Blue
47555,2020-12-28T17:57:19.361015,19702,N,J66-26W,Jeep Patriot,Ivory
47556,2020-12-10T22:53:09.309945,12009,N,YAU-9500,Jaguar X-Type,OldLace
47557,2024-10-27T06:46:56.249013,4559,Y,691 ILO,Chevrolet Tahoe,Peru
47558,2022-02-02T22:07:12.673486,13145,N,435Y,Land Rover Range Rover Sport,SpringGreen
47559,2021-01-07T14:32:30.024341,16490,Y,56MJ1,Porsche Macan,CadetBlue
47560,2021-07-08T11:53:11.967841,19343,Y,YUB 376,Chevrolet Tahoe,DarkSlateBlue
47561,2020-04-04T08:27:36.033326,15726,Y,960-HLNI,Dodge Ram 1500 Club Cab,LimeGreen
47562,2023-02-03T06:42:58.788653,14026,N,60T 8599,Ford Econoline E350 Super Duty Passenger,Salmon
47563,2020-05-06T05:47:33.333531,19882,Y,959 WKP,Suzuki Esteem,Chocolate
47564,2021-07-11T11:46:23.440527,9446,N,5FK4951,Freightliner Sprinter 2500 Crew,MediumAquaMarine
47565,2022-04-20T08:53:04.844819,12953,N,8Z 3P3WLM,BMW Z4,Aquamarine
47566,2022-02-05T01:34:29.059472,13366,N,ZXX 006,Chevrolet Silverado 3500 HD Crew Cab,PaleVioletRed
47567,2023-04-14T07:31:05.740900,11095,N,M05-MIJ,Cadillac DeVille,BlueViolet
47568,2022-11-13T17:15:46.907123,7820,N,P00-11M,Nissan Altima,Chartreuse
